"ID","LIMIT_BAL","MARRIAGE","EDUCATION","SEX","AGE","PAY_1","PAY_2","PAY_3","BILL_AMT1","BILL_AMT2","BILL_AMT3","PAY_AMT1","PAY_AMT2","PAY_AMT3","TARGET"
12793,50000,2,3,1,48,0,0,0,156449,162377,174501,10000,15000,0,1
12794,50000,1,3,2,47,1,0,0,9367,0,0,0,0,0,1
12795,60000,1,3,2,49,0,3,2,3391,3227,1129,20,802,1705,1
12796,40000,2,2,1,42,0,0,0,27368,23023,27428,3000,5000,2000,1
12797,50000,2,1,2,45,0,0,2,47405,50138,25768,4130,0,1100,1
12798,50000,2,3,1,52,2,0,0,112320,106156,95039,5073,3950,2627,1
12799,50000,2,2,2,51,2,3,3,97156,97634,96461,2900,1300,3000,1
12800,30000,2,3,1,47,0,0,0,197272,196700,194403,8600,7700,11100,1
12801,50000,2,1,1,48,0,0,0,344011,336175,333048,11219,11461,9100,1
12802,40000,1,2,2,45,0,0,0,976,5476,10303,4500,5000,1000,1
12803,60000,1,1,2,52,0,0,0,6479,1670,4330,1670,4330,8040,1
12804,50000,1,1,2,49,0,0,0,632,316,316,0,316,316,1
12805,40000,1,3,1,45,2,2,0,324016,294976,297386,0,12139,80000,1
12806,60000,2,3,1,48,2,2,0,1309,0,4582,0,4582,0,1
12807,50000,1,3,1,52,0,0,0,71255,71338,71267,2800,2800,2900,1
12808,50000,2,2,2,47,0,0,0,509,511,4451,511,4451,82,1
12809,50000,2,3,2,50,0,0,0,150311,138240,138887,5500,3400,5883,1
12810,40000,1,2,2,50,1,0,0,0,0,289,0,289,0,1
12811,60000,1,1,2,45,0,0,0,384,2197,186,2197,186,0,1
12812,50000,2,2,1,52,0,0,0,41008,42351,43146,2005,1800,1800,1
12813,60000,2,3,2,48,1,0,0,0,0,0,0,0,0,1
12814,60000,1,1,2,50,0,0,0,32,-358,-748,0,0,2828,1
12815,40000,2,2,2,53,3,2,2,49081,50074,48610,2063,0,800,1
12816,50000,2,2,1,41,2,2,2,6743,9060,8768,2600,0,1000,1
12817,50000,1,1,2,41,2,2,2,33382,34547,35100,2000,1500,0,1
12818,50000,1,2,2,47,3,2,3,70084,71379,69264,3000,0,0,1
12819,60000,2,1,2,48,0,0,0,696,696,696,696,696,696,1
12820,40000,1,2,2,45,0,0,2,696,1392,696,1392,0,696,1
12821,60000,1,3,1,41,2,0,0,98482,89958,78533,3517,2700,19782,1
12822,50000,2,3,1,48,0,0,0,2927,831,1226,831,1226,330,1
12823,60000,1,2,1,47,0,0,0,390,0,780,0,780,0,1
12824,40000,1,3,2,46,2,2,2,47927,50421,17637,4090,0,633,1
12825,50000,1,3,2,51,0,0,0,12322,25851,35691,13871,74000,882,1
12826,50000,1,2,2,53,2,2,0,25594,21485,22320,0,1300,5000,1
12827,50000,1,2,2,47,2,0,0,135419,138547,148175,6800,13500,5500,1
12828,50000,2,2,2,45,0,0,0,0,0,2500,0,5000,0,1
12829,40000,3,3,1,50,0,0,0,525,1022,897,1100,1000,0,1
12830,40000,2,3,1,42,0,0,0,2158,-2,-2,0,0,5825,1
12831,60000,1,2,2,49,2,0,0,49307,48214,27572,1500,1300,1505,1
12832,50000,2,3,2,49,2,2,0,86342,84103,86179,0,3500,6800,1
12833,50000,2,1,1,49,2,0,0,6302,6390,0,1000,1600,1170,1
12834,50000,1,3,2,48,0,0,0,24547,48302,4549,4519,9098,3085,1
12835,40000,2,3,1,48,0,0,0,0,0,0,0,0,0,1
12836,50000,1,2,2,47,2,2,2,289358,296219,300873,13000,11000,0,1
12837,40000,1,1,1,47,0,0,0,25469,26663,28509,2000,3000,0,1
12838,40000,1,2,1,42,0,0,0,78265,79364,73622,3070,2623,2644,1
12839,50000,2,2,2,42,3,2,0,50953,49363,49243,8,3011,1264,1
12840,40000,2,2,2,43,2,0,0,7582,8502,9479,1200,1136,326,1
12841,50000,1,3,2,47,0,0,0,451,268,604,268,604,664,1
12842,60000,2,3,2,46,0,0,0,135450,137647,141046,4771,4952,4019,1
12843,40000,2,2,1,47,0,0,0,16343,1462,4326,1462,4326,6398,1
12844,50000,1,3,2,53,2,2,2,65767,74474,78652,9813,6000,0,1
12845,30000,1,3,1,50,1,0,0,0,0,0,0,0,0,1
12846,30000,2,2,2,47,0,0,0,28420,27929,28920,1482,1703,1001,1
12847,40000,2,1,1,48,1,2,0,14034,13524,14983,0,2000,1780,1
12848,50000,1,3,1,48,0,0,0,3454,0,0,0,0,0,1
12849,50000,2,2,1,49,0,0,0,50000,37891,8434,1150,1200,310,1
12850,60000,1,2,2,44,0,0,0,6449,3885,3113,1108,1024,1353,1
12851,40000,2,3,2,49,2,2,0,153198,151128,152785,1813,5667,18483,1
12852,50000,2,2,2,54,0,2,2,1156,2254,2044,2044,0,4000,1
12853,60000,2,3,1,47,0,0,0,271928,274915,279570,10230,9483,8172,1
12854,50000,2,2,2,53,2,2,2,18495,20194,18880,3000,0,4613,1
12855,60000,2,2,2,49,1,0,0,0,418,0,418,0,0,1
12856,60000,2,3,2,51,1,0,0,0,0,0,0,0,0,1
12857,40000,1,3,1,45,1,2,0,49808,48736,49525,0,1900,8900,1
12858,50000,2,3,2,47,0,0,0,8400,2000,0,1000,0,2000,1
12859,50000,2,3,1,46,0,0,0,-579,0,400,579,400,579,1
12860,60000,2,1,1,49,1,2,0,5653,5419,6365,0,1200,350,1
12861,50000,2,1,1,47,0,0,0,6470,7404,8415,1200,1440,800,1
12862,50000,1,2,2,45,1,2,2,118107,121763,133107,3656,15000,0,1
12863,40000,1,1,1,49,0,0,0,88812,90649,92499,2564,2616,2647,1
12864,60000,2,3,2,45,0,0,0,8366,16912,9199,16912,9211,4758,1
12865,50000,2,3,2,46,1,3,2,27796,27069,27324,0,1000,3000,1
12866,50000,2,2,2,47,1,3,2,129094,125616,126531,0,4500,4500,1
12867,60000,1,2,1,49,0,0,0,28893,26807,27942,2000,2000,940,1
12868,50000,1,2,1,50,2,2,4,2400,2400,2400,0,0,0,1
12869,30000,2,2,1,48,0,0,0,327058,335584,330510,16004,312723,9748,1
12870,50000,2,2,1,42,2,0,0,4127,5557,7458,1500,2000,0,1
12871,50000,2,2,1,53,1,2,2,11318,10845,12655,0,2000,0,1
12872,50000,1,4,1,47,2,0,0,114647,114645,72188,5000,10000,4000,1
12873,50000,1,2,2,41,2,0,0,60099,60983,55595,2500,2006,5000,1
12874,60000,1,2,1,43,0,0,0,3580,4597,5757,1084,1244,356,1
12875,50000,2,1,1,49,0,0,2,5945,8184,7839,2345,0,160,1
12876,50000,2,3,1,47,0,0,0,165,0,0,0,0,0,1
12877,50000,2,2,1,47,0,0,0,19791,19591,15788,1917,1000,1000,1
12878,50000,2,3,1,48,0,2,0,780,390,390,0,390,780,1
12879,40000,2,1,2,44,1,3,4,19109,23788,23154,5000,0,0,1
12880,40000,2,1,1,46,0,0,2,57386,58531,56544,5000,422,2000,1
12881,60000,1,3,1,48,0,0,0,6750,4501,6360,5007,7096,2620,1
12882,30000,1,1,1,49,1,2,0,11572,11095,12109,0,1204,1000,1
12883,60000,2,2,2,47,2,0,0,1473,2998,2946,2998,1473,0,1
12884,50000,2,2,2,45,2,0,0,6643,7872,9077,1500,1500,2225,1
12885,50000,1,1,2,48,1,0,0,0,0,0,0,0,0,1
12886,60000,2,3,1,46,0,0,0,297678,306455,307734,12033,12015,7035,1
12887,50000,1,2,1,46,3,2,2,32750,33532,32597,1600,7,900,1
12888,50000,2,1,1,45,2,2,2,117681,119513,120990,5200,5000,4200,1
12889,50000,2,2,2,47,1,2,2,46376,45354,49086,0,4500,0,1
12890,40000,1,2,2,51,1,2,0,126412,120812,121895,0,4600,4512,1
12891,50000,1,2,1,48,0,0,0,0,0,106669,0,106669,13333,1
12892,60000,1,3,1,45,0,0,2,27459,34405,3283,8000,0,3961,1
12893,60000,2,2,2,52,2,2,0,61367,59814,61816,0,3000,5010,1
12894,40000,1,1,2,51,4,3,2,32179,31397,30358,0,0,0,1
12895,50000,2,3,1,51,0,0,2,29595,31798,32979,3000,2000,0,1
12896,60000,1,3,2,52,2,0,0,195441,192803,304997,8597,8583,6880,1
12897,60000,2,3,1,49,2,2,2,124640,131032,132065,9900,4700,800,1
12898,60000,2,2,1,50,0,0,0,107001,108619,110149,5000,5000,5000,1
12899,40000,2,3,2,49,2,0,0,126874,129837,131332,6500,5400,3446,1
12900,60000,2,3,2,46,2,2,2,2500,2500,2500,0,0,0,1
12901,60000,1,2,1,52,2,0,0,66393,67827,69202,3100,3100,2700,1
12902,50000,2,1,1,46,2,0,0,11744,10935,11664,1507,1500,300,1
12903,60000,1,2,2,48,2,0,0,390,390,390,390,390,390,1
12904,50000,2,3,2,54,2,0,0,34018,35165,36076,2000,1800,2000,1
12905,60000,1,2,1,49,4,4,4,405366,397754,389903,0,0,0,1
12906,60000,2,3,2,47,0,0,0,59,548,208,548,208,0,1
12907,50000,1,2,2,50,2,2,2,19193,20084,20460,1500,1000,0,1
12908,50000,2,2,1,48,2,0,0,81268,78311,79915,3450,3508,3405,1
12909,40000,1,1,2,43,1,2,2,57285,61118,61947,5336,2550,16,1
12910,50000,2,2,1,46,3,2,2,12553,14551,15016,2500,1000,0,1
12911,50000,1,2,2,46,2,2,2,222819,232264,227054,14300,158,7100,1
12912,60000,2,2,1,54,2,2,2,200,200,200,0,0,0,1
12913,50000,1,2,1,47,0,0,0,836,836,390,836,390,390,1
12914,50000,1,1,2,52,1,2,0,83760,80136,76823,0,3365,2051,1
12915,40000,1,2,1,49,3,2,2,17740,17166,19148,0,2273,0,1
12916,50000,2,2,1,50,0,0,0,47505,48471,44301,2100,2100,800,1
12917,40000,1,2,1,50,0,0,0,859,1811,1335,1811,1335,366,1
12918,50000,1,2,2,51,0,0,0,-5,-5,1056,0,1061,0,1
12919,50000,1,2,1,52,0,0,0,64120,63656,63023,2438,3000,2100,1
12920,40000,1,2,1,44,0,0,0,528,0,264,0,264,264,1
12921,60000,1,2,1,43,0,0,0,390,390,390,390,390,390,1
12922,50000,2,3,2,45,0,0,0,3597,4398,3738,4398,3746,1396,1
12923,40000,1,3,1,49,0,0,0,1319,770,3465,770,3465,0,1
12924,40000,1,2,1,51,2,2,0,131635,126548,127748,0,5100,4100,1
12925,60000,2,1,1,44,2,0,0,39149,39189,40543,1658,2012,1392,1
12926,20000,1,1,2,50,1,2,0,51421,50322,49741,0,1379,945,1
12927,60000,1,2,1,45,2,0,0,18908,19232,20087,1700,1530,700,1
12928,50000,2,2,2,47,2,0,0,26023,27054,29458,1453,2857,1058,1
12929,30000,2,3,1,47,0,0,0,79397,77962,73870,2950,3000,2205,1
12930,40000,2,2,1,46,0,0,2,7527,9705,9009,2700,0,1000,1
12931,50000,1,2,2,47,2,2,2,24674,23583,22983,2800,0,200,1
12932,50000,2,2,2,42,1,0,0,0,0,400,0,400,0,1
12933,50000,2,3,2,49,1,2,2,42764,42459,37166,732,1200,1300,1
12934,50000,2,3,2,50,0,0,0,1950,2900,1950,2900,2000,2739,1
12935,50000,1,2,2,47,0,0,0,3095,2768,5536,2768,5536,0,1
12936,40000,2,3,1,46,3,2,2,10216,10653,11371,900,1200,0,1
12937,50000,2,1,1,47,0,0,0,21353,20736,20000,0,38,0,1
12938,50000,1,2,1,47,2,0,0,15794,16515,17827,1281,1593,640,1
12939,60000,1,2,2,45,0,0,0,10962,13244,7097,4512,2500,2397,1
12940,50000,1,3,2,48,1,0,0,0,105,0,105,0,0,1
12941,30000,1,2,2,45,0,0,0,1412,1194,404,1194,404,2851,1
12942,40000,2,3,2,44,1,0,0,0,325,650,650,650,0,1
12943,40000,2,2,2,46,0,0,0,252582,253302,254767,9725,10617,8555,1
12944,40000,1,2,2,51,0,0,0,255674,260778,124739,10663,4520,4537,1
12945,30000,1,2,2,50,0,0,0,4608,-200,0,0,200,12141,1
12946,50000,1,2,2,48,0,2,0,2222,390,390,0,390,390,1
12947,60000,2,2,2,46,0,0,0,3003,3134,0,3134,0,0,1
12948,40000,1,2,2,37,1,2,2,142024,144790,146552,6500,5600,0,1
12949,40000,1,2,2,51,2,2,0,156713,152744,150785,0,5694,5014,1
12950,60000,2,3,2,48,1,0,0,0,0,0,0,0,0,1
12951,50000,1,1,1,47,0,2,0,3607,2644,3895,0,1309,0,1
12952,50000,1,1,1,44,2,2,2,32232,25086,24404,4000,0,1500,1
12953,60000,2,3,2,47,2,2,2,2500,2500,2500,0,0,0,1
12954,50000,2,2,1,53,3,2,0,18585,18003,19012,0,1612,700,1
12955,60000,2,3,2,46,1,0,0,0,258,44476,258,44476,18547,1
12956,50000,1,2,1,49,1,2,2,54977,56189,56663,2500,1800,2100,1
12957,60000,1,2,1,46,0,0,2,18583,20940,20306,2975,0,1000,1
12958,60000,2,2,2,50,1,0,0,0,0,0,0,0,0,1
12959,60000,2,1,1,50,2,0,0,14038,13568,14630,1338,1400,274,1
12960,50000,2,2,1,54,0,0,0,11035,12349,13598,1500,1528,0,1
12961,50000,2,3,1,42,2,0,0,3206,4093,5514,1100,1500,0,1
12962,40000,2,2,2,50,0,0,0,42105,43919,46812,2500,3970,2500,1
12963,40000,2,2,1,47,2,2,4,2400,2400,2400,0,0,0,1
12964,30000,2,2,1,49,1,0,0,0,0,0,0,0,0,1
12965,40000,2,2,2,49,0,0,0,42950,44293,45004,2036,1747,2000,1
12966,40000,1,2,2,52,0,0,2,37984,41234,37701,3900,0,1300,1
12967,60000,2,3,1,46,1,2,2,19438,20528,19464,1700,0,700,1
12968,50000,2,1,1,49,0,0,2,390,780,780,780,0,0,1
12969,60000,1,3,1,49,2,2,0,14246,13727,14725,0,1238,531,1
12970,40000,1,2,1,50,1,2,2,181339,177233,188461,0,14000,7000,1
12971,60000,2,3,2,53,0,0,0,145,3526,8510,3600,8510,4000,1
12972,60000,1,2,2,47,2,0,0,25618,26701,30421,1800,4500,0,1
12973,50000,2,1,1,48,0,0,0,64351,64739,75697,1415,12182,12201,1
12974,60000,2,2,2,44,0,0,0,34997,36030,36740,1900,1610,1339,1
12975,50000,2,2,1,55,2,0,0,654,608,654,608,700,5954,1
12976,50000,2,3,2,50,0,0,0,3893,522,2218,600,2300,0,1
12977,40000,1,2,2,45,1,2,0,75505,73740,75231,0,3313,2879,1
12978,50000,2,3,2,46,2,2,2,46035,46620,47341,2000,1800,0,1
12979,40000,1,2,2,45,1,3,2,51345,50249,51421,0,2300,2400,1
12980,50000,1,3,1,44,0,0,0,396,396,792,396,792,0,1
12981,60000,2,1,2,51,2,3,2,28189,27467,26729,0,0,1300,1
12982,50000,1,2,2,48,0,0,0,0,0,0,0,0,0,1
12983,50000,1,2,2,48,1,0,0,0,0,0,0,0,0,1
12984,50000,2,2,2,48,0,0,0,4625,4832,10010,1121,6135,308,1
12985,60000,2,2,1,49,0,0,0,47261,48054,47434,2055,1935,675,1
12986,50000,2,3,2,47,0,0,0,252109,252401,180074,12009,7508,6000,1
12987,60000,1,3,2,47,2,0,0,326,326,326,326,326,652,1
12988,40000,1,2,2,50,0,0,0,16294,17327,18335,1600,1600,1200,1
12989,50000,2,2,2,47,0,0,0,28190,27045,22843,1751,1500,1000,1
12990,50000,2,1,1,50,0,0,0,103728,104908,65800,3184,3000,18300,1
12991,40000,1,2,1,42,1,2,2,301553,287780,295141,0,21300,10000,1
12992,40000,2,3,1,52,0,0,0,390,390,390,390,390,390,1
12993,60000,1,3,2,44,0,0,0,0,0,0,0,0,29337,1
12994,60000,1,3,2,47,0,0,0,750,0,0,0,0,0,1
12995,60000,1,3,1,49,2,2,2,159734,160247,131511,4800,4006,3669,1
12996,30000,1,3,1,47,0,0,0,0,0,0,0,0,0,1
12997,60000,2,2,2,45,0,0,0,109943,222085,223350,120018,10071,8037,1
12998,30000,1,1,1,43,0,0,0,271276,275970,280276,16991,10447,6006,1
12999,30000,2,2,1,52,2,2,2,36090,22083,15444,2017,5,1000,1
13000,60000,2,1,2,47,1,0,0,0,0,0,0,0,0,1
13001,40000,1,1,2,44,2,2,2,46364,47429,46345,2100,0,3600,1
13002,50000,2,1,2,46,0,0,0,1486,-3341,116659,2679,120000,5003,1
13003,60000,2,3,2,51,0,0,0,34521,35662,36918,2000,2000,1071,1
13004,60000,2,2,1,50,1,2,2,44344,45363,44326,2021,0,1596,1
13005,50000,2,2,1,46,2,2,4,2400,2400,2400,0,0,0,1
13006,50000,1,2,2,52,0,0,0,316,316,316,316,316,316,1
13007,50000,1,2,2,44,0,0,0,5287,2323,704,2334,707,2145,1
13008,30000,1,2,1,49,1,3,2,14949,14424,15888,0,2000,0,1
13009,60000,1,2,1,53,0,0,0,17441,17696,18672,1309,1285,657,1
13010,40000,1,3,2,48,0,0,0,3245,1855,5776,1867,5816,1340,1
13011,40000,1,2,2,44,0,0,0,46940,48372,48184,2188,1000,75,1
13012,40000,2,1,2,48,2,2,0,23203,23534,24838,1000,2000,1000,1
13013,50000,2,3,2,45,0,0,2,14254,16598,15908,2890,0,321,1
13014,40000,2,2,2,45,2,2,2,33699,34766,33903,1900,0,3200,1
13015,50000,1,3,1,51,2,2,2,201932,215392,218370,18300,8000,7700,1
13016,60000,2,1,1,46,2,0,0,40486,41526,42539,1691,1704,1697,1
13017,40000,2,3,2,44,1,0,0,-24,-350,30656,326,32100,0,1
13018,50000,2,3,1,50,1,0,0,0,0,0,0,0,0,1
13019,60000,1,1,1,43,2,0,0,8674,10520,13337,2000,3000,0,1
13020,60000,1,3,1,47,0,0,0,0,0,0,0,0,0,1
13021,50000,1,3,1,51,0,0,0,38525,6281,12855,6283,12859,18041,1
13022,60000,3,2,1,46,2,2,2,14870,16327,16762,2000,1000,1000,1
13023,60000,1,3,1,50,2,2,2,167795,171245,167317,7299,0,12000,1
13024,60000,2,3,1,47,2,3,2,61851,62271,63154,2000,2500,2000,1
13025,50000,1,1,1,51,0,0,0,678,500,381,602,381,2986,1
13026,60000,1,1,2,53,2,2,2,100094,101204,98680,3582,0,3605,1
13027,50000,2,2,1,52,1,2,2,44570,45563,46115,2000,1600,2000,1
13028,50000,1,2,2,46,0,0,0,7170,8158,9593,1500,2000,1000,1
13029,50000,1,2,1,51,0,2,0,15609,14686,15831,0,2100,2000,1
13030,40000,2,3,1,55,2,0,0,419352,428101,436809,17008,17326,16101,1
13031,50000,1,2,2,43,0,0,0,41768,42561,42871,2079,2001,500,1
13032,50000,2,1,2,44,0,0,0,236267,239009,193335,9000,7500,7000,1
13033,50000,2,1,2,53,1,0,0,-8,4485,0,13148,433,0,1
13034,40000,1,2,2,46,2,2,0,63872,62290,63624,0,3000,2406,1
13035,60000,1,2,1,48,2,0,0,110529,113505,114531,7010,7004,15,1
13036,50000,1,1,1,48,0,0,0,98161,1238,1238,1238,1238,1238,1
13037,60000,2,1,1,49,0,0,0,26116,27192,29535,1500,2803,0,1
13038,60000,2,2,1,52,0,0,0,15198,19590,18514,5000,2000,1000,1
13039,50000,2,3,2,48,0,0,2,105169,109456,105810,8000,3000,4100,1
13040,50000,2,2,2,54,0,0,0,79453,61742,65068,3000,5000,10000,1
13041,60000,2,3,2,44,0,0,0,31283,32045,28974,1900,1500,1000,1
13042,40000,1,2,2,50,0,0,0,101,0,0,0,0,0,1
13043,50000,2,3,2,43,1,0,0,0,0,0,0,0,0,1
13044,30000,1,3,1,48,2,4,3,339202,337495,325700,5000,0,0,1
13045,50000,1,2,2,50,0,0,0,0,0,0,0,0,0,1
13046,50000,2,2,2,42,0,0,0,13521,4964,882,1000,900,0,1
13047,60000,2,2,2,43,2,2,2,5678,9900,9592,4500,0,1000,1
13048,50000,1,3,2,46,0,0,2,600,2462,2274,2462,0,0,1
13049,40000,1,3,1,43,1,0,0,0,-416,-1248,0,0,2080,1
13050,40000,2,2,1,48,0,0,0,7298,8322,9826,1147,1651,0,1
13051,40000,1,2,2,45,0,0,0,28405,29639,30246,4000,1555,631,1
13052,50000,2,3,1,48,2,0,0,424606,418158,410821,15010,14660,14500,1
13053,50000,2,3,2,46,3,2,2,33202,34370,34806,2000,1300,1500,1
13054,50000,2,3,1,51,0,0,0,239715,421651,203784,10469,6618,5168,1
13055,60000,1,3,1,40,0,0,2,48470,52374,52889,4700,2000,0,1
13056,60000,2,2,2,45,0,4,4,4205,4003,3800,0,0,0,1
13057,40000,2,2,2,49,0,0,0,194724,190781,191861,8900,6200,5500,1
13058,40000,1,1,1,48,4,4,4,24166,23845,23214,0,0,0,1
13059,50000,2,3,1,53,0,0,0,380,380,380,380,380,380,1
13060,40000,2,2,2,54,2,0,0,11995,13324,14029,1528,1233,512,1
13061,50000,2,1,2,42,2,2,0,19393,18801,19077,0,1023,240,1
13062,60000,2,3,2,46,0,2,0,330,165,165,0,165,0,1
13063,60000,2,1,2,47,2,2,2,15070,17509,17923,3000,1000,800,1
13064,50000,1,3,1,49,0,0,0,4052,4503,0,4520,0,1115,1
13065,40000,2,2,2,51,0,0,0,30123,30299,27758,1600,2000,2000,1
13066,40000,2,2,1,45,1,3,2,14320,13808,13289,0,0,1000,1
13067,50000,2,2,1,46,0,0,2,37788,39366,41531,2500,3114,1496,1
13068,50000,2,3,1,49,2,0,0,109887,99030,89317,3500,6748,5700,1
13069,20000,1,3,1,57,2,2,2,2500,2500,2500,0,0,0,1
13070,50000,2,2,1,50,4,4,4,20753,20496,19930,0,0,70,1
13071,50000,2,2,2,47,0,0,2,11572,14038,14207,2670,700,672,1
13072,40000,1,1,2,51,2,2,2,56448,57550,58008,2600,2000,2500,1
13073,40000,2,2,2,50,0,0,0,96191,96908,97565,3504,3500,3800,1
13074,50000,2,1,2,46,2,2,0,1792,0,2292,0,2292,1153,1
13075,50000,1,1,2,45,0,0,0,28518,29558,32054,1504,3000,0,1
13076,50000,2,1,1,46,2,2,4,2400,2400,2400,0,0,0,1
13077,50000,2,3,1,45,0,0,0,48264,19142,18188,1565,7240,795,1
13078,40000,2,3,1,52,2,2,2,2497,2497,2497,0,0,0,1
13079,50000,1,3,2,48,1,2,2,27044,26325,30882,0,5000,0,1
13080,50000,2,3,1,52,1,0,0,-203,-698,-193,0,1000,0,1
13081,50000,1,2,1,49,0,0,0,3300,1300,3074,1300,3668,0,1
13082,50000,2,2,1,48,0,0,0,10304,11330,12334,1500,1500,1500,1
13083,50000,2,2,2,48,0,0,0,101771,102878,79618,3800,7,971,1
13084,60000,2,3,2,45,2,0,0,45367,46815,10099,2335,1629,500,1
13085,60000,1,1,2,51,1,2,0,48421,42779,34992,0,1424,1500,1
13086,40000,2,2,2,46,2,2,2,24022,25038,25429,1700,1100,1000,1
13087,40000,1,2,2,40,0,0,0,6827,7759,9618,1200,2000,1000,1
13088,50000,1,3,1,52,2,0,0,380933,380703,356474,14651,12238,13479,1
13089,50000,2,2,2,42,4,4,3,8541,8270,7995,0,0,0,1
13090,40000,1,2,2,52,2,2,2,32463,33444,33996,1800,1400,1400,1
13091,50000,1,3,1,53,0,0,0,3931,3625,1600,3625,1600,3315,1
13092,50000,2,1,1,45,1,2,0,49220,48161,49310,0,2000,1900,1
13093,50000,2,2,1,48,2,2,2,19518,20202,19082,1299,0,667,1
13094,40000,1,2,1,52,2,0,0,48958,48293,48999,2572,2602,349,1
13095,50000,2,1,1,46,0,0,0,2331,3544,3064,2700,2300,2100,1
13096,50000,1,3,2,47,0,0,0,1280,2816,10802,2816,10802,13000,1
13097,30000,1,3,1,45,2,0,0,222059,161817,160270,7300,4160,2308,1
13098,60000,2,3,2,48,1,2,0,30739,29586,29412,0,1331,49,1
13099,50000,1,1,1,48,0,0,0,31796,32786,34242,1500,2000,2000,1
13100,50000,1,3,2,50,0,2,0,220,110,110,0,110,11946,1
13101,40000,2,2,2,50,1,0,0,0,0,0,0,0,0,1
13102,40000,2,2,1,48,2,0,0,237510,241605,240337,9076,9007,9031,1
13103,60000,2,1,1,51,1,2,0,27934,27206,28404,0,2000,1100,1
13104,60000,1,3,2,47,1,0,0,0,0,0,0,0,0,1
13105,60000,2,3,1,54,0,0,0,0,0,0,0,0,0,1
13106,50000,1,1,2,48,0,0,0,13348,70263,67431,67431,2378,2458,1
13107,60000,1,1,1,45,2,2,2,12436,12943,15428,1000,2700,0,1
13108,50000,2,3,1,48,0,0,0,26974,28144,28280,2000,1339,849,1
13109,50000,2,2,2,46,1,0,0,0,0,0,0,0,0,1
13110,50000,2,3,2,42,0,0,0,298809,304686,307591,12475,12650,11354,1
13111,50000,2,3,2,50,1,2,0,9370,9078,10267,0,1500,550,1
13112,50000,1,2,2,48,2,0,0,960,8154,1477,8229,1487,15754,1
13113,50000,2,3,1,47,1,0,0,0,0,0,0,0,0,1
13114,50000,2,2,2,52,2,2,2,19017,20018,19384,1600,0,600,1
13115,40000,1,2,1,49,1,2,0,1065,675,1285,0,1000,1000,1
13116,50000,2,2,2,50,2,0,0,1472,2785,5496,1500,3000,2000,1
13117,50000,1,1,2,51,1,0,0,0,2602,498,2602,498,498,1
13118,50000,2,3,2,45,3,2,2,27056,27031,28317,700,2062,969,1
13119,60000,1,1,2,44,0,0,0,86960,85585,87235,3200,3114,3000,1
13120,40000,2,3,2,50,0,0,0,245997,243904,244361,10800,9110,10000,1
13121,50000,2,3,2,48,0,0,0,35225,35939,36606,1933,1600,3000,1
13122,50000,2,3,2,45,0,2,0,1611,1435,2236,14,2236,3166,1
13123,50000,1,1,1,54,0,0,0,50180,51400,0,2400,0,0,1
13124,40000,2,1,2,54,0,0,2,178,1860,940,1860,0,1110,1
13125,60000,1,3,2,44,0,0,0,1946,2612,3408,2612,1914,0,1
13126,60000,1,1,2,46,1,2,2,126701,129388,130768,6200,5000,4732,1
13127,50000,1,1,2,50,0,0,0,11332,12093,13891,1250,2000,0,1
13128,30000,1,1,2,49,2,2,2,23498,26400,25682,3600,0,1200,1
13129,50000,1,1,2,48,2,2,4,2400,2400,2400,0,0,0,1
13130,50000,2,2,1,40,2,0,0,178878,181717,165662,6095,4729,5682,1
13131,50000,2,2,2,53,0,0,0,2675,0,0,0,0,0,1
13132,50000,1,1,2,55,0,0,0,50427,48115,46991,6506,2607,3312,1
13133,60000,1,3,1,51,2,2,2,193112,197039,200300,8500,8000,7500,1
13134,60000,2,2,1,49,1,2,0,17819,17244,18938,0,2000,1500,1
13135,50000,2,3,2,44,0,3,2,598,598,168,0,0,1449,1
13136,60000,1,1,1,47,1,2,2,63276,61693,75670,0,15000,10000,1
13137,40000,2,3,2,50,0,0,0,3417,-802,-1282,4,0,3000,1
13138,60000,1,2,1,48,0,0,0,27707,28434,29356,1477,1489,2000,1
13139,40000,2,2,1,50,3,2,3,25867,29133,28371,4000,0,3600,1
13140,60000,1,3,2,43,0,0,0,3220,0,15040,0,15040,35498,1
13141,60000,1,2,1,46,0,0,0,42159,43172,46450,2000,4000,0,1
13142,30000,1,2,2,39,0,0,0,45074,46546,48945,2201,3600,0,1
13143,30000,2,2,2,46,0,0,0,161159,151558,154648,7000,7100,6000,1
13144,40000,2,2,1,50,0,3,2,11657,11045,2160,0,21,10800,1
13145,60000,2,1,2,52,0,0,0,28686,32765,27864,5000,7000,0,1
13146,50000,1,3,2,47,1,2,0,74081,72329,74409,0,3300,5600,1
13147,50000,1,3,2,47,1,0,0,0,5220,0,5220,0,0,1
13148,40000,2,2,1,47,3,3,2,12894,12404,12408,0,500,0,1
13149,50000,2,3,1,51,0,0,0,1316,1316,1316,1316,1316,533,1
13150,40000,2,3,1,50,0,0,0,3388,-12,1081,0,1093,1893,1
13151,50000,2,2,2,49,2,0,0,17938,20486,21644,2842,3000,0,1
13152,60000,1,3,1,47,0,0,0,18625,28143,32159,10000,5000,0,1
13153,60000,2,3,2,52,1,2,2,56889,55407,64428,0,10000,2000,1
13154,50000,1,3,1,45,2,2,2,79950,82956,83656,4900,3000,3000,1
13155,50000,1,2,1,45,0,0,0,225274,230414,237135,8773,10561,8629,1
